f0,f1
0.9964778431649994,0.06299293061380705
3.703544652689183e-08,1.03994424164013
0.011260063940621567,1.033947956012413
0.12277586813665864,1.0194649760280066
0.2507378745365597,0.9696730998563173
0.35565107989030487,0.913782204083732
0.6636943186555954,0.5989317584862609
0.7606336485113916,0.48014056055081444
0.702442840834638,0.5512173579906463
0.5922204355443021,0.6916886452209517
0.6743171473594494,0.5808290392275431
0.16927247921604904,1.0032679829807958
0.9859085279218537,0.10623564416151549
0.9208429304370697,0.21487519746346698
0.6401387646104487,0.6287844151690292
0.777297775628172,0.45431290840902705
0.567712921061214,0.7470737383928946
0.8335268968578433,0.3587759920786305
0.8660510259550341,0.3266092981361453
0.375823518052255,0.9009987468139915
0.7222847269711934,0.5271979622929249
0.9321130288185535,0.1949317786347992
0.9099076883529299,0.2393654579109343
0.2304259360890345,0.9898300365019723
0.9734729398234712,0.12729695014085765
0.5215989833344558,0.7745658621902273
0.8820324842808335,0.28500238293637065
0.1935764664430111,0.9958179887990346
0.3396752140309236,0.9292484750677251
0.6950093968627464,0.5764320836108322
0.8473501576417943,0.34819781348490136
0.609067470939797,0.688311566219735
0.947955748297536,0.1711548905664863
0.5091853598845413,0.7932555053641878
0.45264878167670974,0.8563762656068208
0.5772046249368803,0.7112933008866916
0.9908919108021466,0.09203148585721065
0.9423996037989286,0.17556935359906717
0.3286851076125811,0.9383470955636205
0.5684223054459954,0.7194741561362161
0.8673895282948927,0.29761239889592955
0.8282448128157867,0.3762726483361329
0.4564844806940651,0.8325734085463206
0.49508741377380444,0.8111138911341169
0.4394420789226695,0.8571603197672075
0.8150384256672739,0.41136629393323654
0.9721043532191844,0.13584123997442196
0.6539010355026968,0.6224495970098044
0.6181130148511597,0.6678744889742201
0.2916334544245149,0.9547242541371157
0.9932831204925126,0.07299184637825319
0.15427463940610134,1.0097028336783243
0.7959483695566103,0.43369221926587814
0.4123862149688618,0.8838611324755992
0.3084293368978905,0.9484036406204398
0.8195310195637039,0.38909574295102933
0.6279143410068331,0.6483384030011369
0.7539538302313317,0.4917384406074394
0.9617980006021523,0.15314669993087057
0.4816358267276096,0.8185434910804221
0.7860800952063787,0.4429452875380911
0.7019439542179434,0.5660406130713358
0.9033066289148396,0.2591236458994446
0.5350667917825643,0.7588918156940876
0.2670249760159852,0.9607737899441414
0.7428980993726054,0.5152666966235362
0.8037429871290644,0.42606403666431597
0.42299748185024605,0.8636000288560113
0.8910278739360502,0.2703561927114493
0.928290483593079,0.206201912728467
0.41485034301409696,0.8644802474342751
0.38752614096106147,0.8997881424438127
0.471220232164995,0.8203399001914218
0.6166969013678398,0.6742140139110407
0.6277751074579837,0.6501400045283311
0.39032230074221597,0.885614182182431
0.9619181180433871,0.1519662813111078
0.7251040115686933,0.5217594430728179
0.874196100733808,0.2969023654261866
0.7509521866003628,0.5040357410074786
0.4613977753852667,0.8282046284854758
0.9085389941154758,0.24724269279211072
0.8073690117935387,0.4134576865911812
0.5489460078775896,0.7532611691013743
0.5490443539504,0.7474500756184345
0.8488233052080866,0.3320159555257611
0.27623635912253347,0.9553883590684769
0.40040138511930057,0.8843100047110461
0.8977167919913458,0.2690317309479167
0.30470835355108505,0.9485832991916154
0.14189103147016274,1.0182969797189552
0.8504236532895543,0.32728738808249636
0.8262421095436806,0.3886442080113681
0.4957753868502192,0.7959085876683408
0.1472556675410303,1.0159495795990512
0.22921804320681838,0.9924183355465149
0.2041984141411584,0.994964320805857
0.782169048404803,0.45275399096307833
0.12729068818934114,1.0188534584005515
0.3312328183451556,0.9323816931585465
