f0,f1
0.8511940946536136,-0.7726985534953061
1.96809462992718e-5,0.9959290595422209
0.8234757311971714,-0.46059794038858665
0.6185902936473291,-0.12718917026901033
0.6525697169847542,-0.45785969128526915
0.45490553151276336,-0.12332768368905903
0.4095849924566385,0.23907580250952562
0.25672208989138723,0.24270913708245276
8.271487973530159e-2,0.6700178307628534
0.18252102479740895,0.6688955466194081
0.22734298780453865,0.35269507007472733
0.6330617141309479,-0.34026530842791325
0.4295574042345692,1.3481697448123086e-3
0.42576358419492344,3.9757050393124015e-2
0.22153696985987398,0.3913391099819626
0.6293270101153225,-0.2937094724388361
0.21484293011958722,0.4406916332663604
0.23344080513347423,0.31473769106514715
0.21091196798105466,0.47026573182970954
0.825047781081571,-0.49196353894911743
0.8262353315840435,-0.514756218611813
0.4404954395029775,-8.34147762021297e-2
0.8278792643408335,-0.5454427440397971
0.24976925979971787,0.25117168189542055
0.829103010138254,-0.5666750558915338
0.43187065074110664,-1.9156055611047926e-2
0.20002057459237735,0.5533350510333652
2.258949019221962e-2,0.8366812387304086
0.621225402647262,-0.1712105279872283
2.719652096681069e-2,0.8149395409006702
0.19314856697381147,0.6030925058253324
0.20388561481497083,0.5353060170156162
0.6443264692472541,-0.409364376631853
0.2301557097323617,0.3343238571800594
0.42038265479731773,0.10096753125297032
2.282220784560765e-3,0.9532240684651246
0.6198768968293952,-0.14886122014139316
0.1866899141079818,0.6444078713436033
5.545448918880787e-3,0.9255576648107723
0.6243786832996389,-0.22255884659390268
0.6272869989393349,-0.26280101831044206
0.6343469753522002,-0.35496569593070487
0.20534474786801513,0.5132858644958034
4.218071340855381e-2,0.7544536715044144
7.425523124482317e-2,0.6743222712230486
0.625661632911929,-0.24200128038137297
5.010944397548422e-2,0.7263905530469791
0.4181667871685214,0.12823140819330775
0.21721561251187707,0.4224654990531222
5.50563051245844e-2,0.7120622675402706
0.6377311840223279,-0.38851945932994275
3.774132945200448e-2,0.7716074264370012
0.2427526405782981,0.2721617945010578
0.8335881018255558,-0.6375116769054142
0.23872742616519238,0.29136775852741076
6.715081105258441e-2,0.6839672882032369
0.8373685650909137,-0.6843615512523571
0.44570932605457697,-0.10403572957530036
0.4345715794904963,-4.309595766568319e-2
0.8307627146656845,-0.5946933090070701
0.6455583893518556,-0.42295531239846484
0.6371361174045489,-0.38001380210897245
0.4372496774846207,-6.289446964692624e-2
0.21964176683734798,0.40506822986710894
0.8473656278442985,-0.7638381981191348
0.8321085823056196,-0.6153436287021562
0.6464925812628682,-0.4456468557453915
0.42276823122517837,8.795862858643129e-2
0.19782766299240767,0.5772884445411182
0.8356916877775947,-0.6639951402234907
5.933888868127368e-2,0.7000645651477704
0.6286421226370736,-0.2842420064537236
0.42390124500997656,6.0693050084184276e-2
2.4124440059465346e-3,0.9512527987063364
1.9001976557621453e-2,0.8520219429571414
3.472853866551512e-2,0.7832500754581837
6.590043347948103e-2,0.6993221176022655
0.20975053749608796,0.49056007595791046
3.060140637743028e-2,0.8011866569976319
0.41088142349498674,0.2217140521193875
0.20771755912300752,0.495656973183294
0.6227285611659923,-0.19588523711145295
0.4131197534495117,0.19357608409114513
7.816986963420258e-3,0.913333396093894
0.8347644758815503,-0.6535650560467999
0.6229060037124928,-0.19906973205673967
0.8408917112753624,-0.7226228152152705
0.18986955215789747,0.6252947750297961
0.4231538674586955,6.935580325098693e-2
0.8386066568613821,-0.7001741485312782
0.1836401776532526,0.6624467053594085
1.2629112484547567e-2,0.883079869300831
0.8421820606055024,-0.733465510214725
0.8394279524204443,-0.7091795095819301
0.19585010974557593,0.5855990363081006
0.8444030259593904,-0.7473384541454724
3.22955278032408e-2,0.7935185957151141
1.1148561416201769e-2,0.8947237348605065
0.4172902187192438,0.14020300067891364
0.18964011912218834,0.6257075489952771
